idx,osm_idx,lat,lon
330,42428277,40.7543353,-73.9868976
331,42428283,40.7550539,-73.9866712
332,42428287,40.7558193,-73.9864249
333,42428297,40.7579634,-73.9855335
334,42428303,40.759438,-73.9851371
335,42428305,40.7601131,-73.9848206
336,42428307,40.760804,-73.9845206
337,42428308,40.7614503,-73.9840983
338,42428310,40.7620858,-73.9836782
339,42428312,40.7627381,-73.9832608
340,42428313,40.763382,-73.9829033
341,42428315,40.764058,-73.9825176
342,42428321,40.7647849,-73.9822551
343,42428328,40.7654683,-73.9820384
344,42428329,40.7663007,-73.9818927
345,42428332,40.7671354,-73.9817493
346,42428365,40.705888,-74.0132806
347,42428368,40.7074736,-74.0119639
348,42428371,40.7083242,-74.0112699
349,42428373,40.7085915,-74.0110462
350,42428374,40.7088206,-74.0108604
351,42428376,40.7098263,-74.0100172
352,42428377,40.7103389,-74.0095729
353,42428379,40.7104309,-74.0094861
354,42428385,40.710913,-74.0090985
355,42428391,40.7113948,-74.0086548
356,42428402,40.7146811,-74.0058866
357,42428405,40.715236,-74.00542
358,42428408,40.7157586,-74.0049777
359,42428411,40.7162939,-74.0045248
360,42428420,40.717449,-74.003533
361,42428425,40.7180338,-74.003043
362,42428428,40.7186389,-74.0025285
363,42428431,40.719153,-74.002091
364,42428433,40.7194015,-74.0018814
365,42428434,40.719938,-74.001425
366,42428436,40.7208548,-74.0006545
367,42428438,40.7217942,-73.9998623
368,42428441,40.723021,-73.998812
369,42428444,40.724235,-73.997785
370,42428447,40.7255012,-73.9967146
371,42428454,40.727212,-73.99527
372,42428458,40.7278276,-73.9947496
373,42428460,40.728413,-73.994252
374,42428464,40.729009,-73.993747
375,42428468,40.729581,-73.993262
376,42428471,40.73008,-73.992841
377,42428473,40.7306005,-73.9924142
378,42428476,40.7311834,-73.9919247
379,42428480,40.7317437,-73.9914641
380,42428483,40.732449,-73.991289
381,42428489,40.733214,-73.991114
382,42428491,40.7339814,-73.990953
383,42428493,40.7347875,-73.9907407
384,42428524,40.7040707,-74.0132054
385,42428529,40.7050087,-74.0133273
386,42428570,40.7689504,-73.9822001
387,42428575,40.7706115,-73.9822476
388,42428579,40.7714348,-73.9822603
389,42428588,40.7726558,-73.9822863
390,42428595,40.7739227,-73.9823188
391,42428598,40.7747214,-73.9822972
392,42428601,40.7755283,-73.9822622
393,42428604,40.7763295,-73.9822243
394,42428610,40.7771434,-73.9822172
395,42428634,40.7787867,-73.9820522
396,42428637,40.7795842,-73.9818317
397,42428640,40.7803341,-73.9816325
398,42428645,40.7818019,-73.9811764
399,42428648,40.7825317,-73.9809157
400,42428653,40.783893,-73.9800838
401,42428657,40.7852101,-73.9791163
402,42428661,40.7858381,-73.9786335
403,42428663,40.7864652,-73.9781723
404,42428670,40.7877015,-73.9771707
405,42428674,40.7883617,-73.9766064
406,42428678,40.7890078,-73.976052
407,42428682,40.7896363,-73.9755873
408,42428689,40.7908834,-73.9746726
409,42428695,40.7915225,-73.9742027
410,42428701,40.7921405,-73.9737451
411,42428705,40.7927728,-73.9733006
412,42428709,40.7933995,-73.972839
413,42428711,40.7940312,-73.972399
414,42428714,40.7947149,-73.9718975
415,42428716,40.7953849,-73.9714074
416,42428720,40.7960068,-73.9709423
