idx,osm_idx,lat,lon
371,9306667142,37.7144869,-122.4721527
372,9543645417,37.8243327,-122.2999728
373,9543645419,37.8243877,-122.2999334
374,8170614562,37.7695983,-122.4167471
375,255359305,37.7745493,-122.2156485
376,52984138,37.7581928,-122.2120087
377,52984139,37.753375,-122.2094826
378,52984162,37.7542358,-122.2072841
379,52984188,37.7532784,-122.2078677
380,314079692,37.7673212,-122.4054914
381,388004321,37.7360178,-122.4751576
382,6369081922,37.7317702,-122.175605
383,6369081924,37.7316516,-122.175317
384,6369081925,37.7320216,-122.1756439
385,436763218,37.8019072,-122.2889204
386,264796901,37.7737237,-122.2356602
387,7281343323,37.8544597,-122.2200212
388,52984788,37.7678518,-122.1297017
389,52984790,37.7679392,-122.129305
390,52984792,37.7681255,-122.1287718
391,1981316228,37.865044,-122.2979603
392,1981316241,37.8657079,-122.2946642
393,1981316288,37.8650599,-122.2944643
394,2020113650,37.733841,-122.4358659
395,2020113663,37.7339126,-122.4358414
396,365460739,37.7317099,-122.1825881
397,1981316360,37.856403,-122.2952188
398,4766859101,37.748218,-122.4179426
399,275808115,37.8643905,-122.2629617
400,6348636067,37.7250607,-122.4430052
401,267419591,37.8111472,-122.312601
402,4168122463,37.7833039,-122.1891046
403,899711193,37.8123236,-122.2608396
404,678985990,37.7572497,-122.2153719
405,52986119,37.7964012,-122.2687462
406,52986125,37.7958186,-122.2691037
407,242254096,37.7337611,-122.1858338
408,242254097,37.7335725,-122.1856264
409,6348636575,37.7237317,-122.4441209
410,6348636580,37.7226768,-122.4449076
411,6348636581,37.7226124,-122.4450549
412,6348636700,37.7265648,-122.4417482
413,52986548,37.7820256,-122.1763385
414,52986575,37.7981188,-122.2750181
415,52986589,37.7987682,-122.274611
416,52986620,37.7845556,-122.1875697
417,52986623,37.7846269,-122.1865803
418,52986628,37.7849556,-122.1924509
419,52986770,37.8193258,-122.2548188
420,52986774,37.8186542,-122.2541806
421,267420945,37.8088369,-122.3112539
422,267420953,37.8067199,-122.3222617
423,678987155,37.7477866,-122.1955598
424,678987159,37.7477134,-122.1956725
425,52987320,37.8669946,-122.3028326
426,52987337,37.8676404,-122.2987945
427,52987338,37.8674314,-122.2998363
428,1367901704,37.7556992,-122.4524063
429,52987422,37.8509167,-122.2236894
430,52987426,37.8505365,-122.2224773
431,267421301,37.8001269,-122.285027
432,4155016904,37.7421702,-122.3951408
433,4155016905,37.7420143,-122.395286
434,52987661,37.79487,-122.2667599
435,52987686,37.8714752,-122.2659149
436,899712870,37.8105636,-122.2604523
437,9409431571,37.7579764,-122.3835912
438,9409431580,37.758213,-122.3847844
439,52987947,37.8526874,-122.2290108
440,678987843,37.752364,-122.1978028
441,52988024,37.7712476,-122.1565581
442,242256447,37.7358762,-122.1834879
443,244877957,37.8374958,-122.2294026
444,244877961,37.8377637,-122.2284544
445,678988428,37.7564286,-122.2002999
446,244877976,37.8371828,-122.2260855
447,242256672,37.7353436,-122.1837268
