idx,osm_idx,lat,lon
454,42429006,40.846934,-73.938227
455,42429011,40.847558,-73.938036
456,42429013,40.847711,-73.937975
457,42429017,40.8483904,-73.9376885
458,42429023,40.8489682,-73.9370276
459,42429314,40.7815447,-73.9604135
460,42429324,40.7808689,-73.9588106
461,42429330,40.7801304,-73.9570594
462,42429334,40.7795072,-73.9555814
463,42429338,40.7788301,-73.9539755
464,42429340,40.777887,-73.9517388
465,42429342,40.776888,-73.9493698
466,42429346,40.775148,-73.945275
467,42429348,40.7749439,-73.9447693
468,42429353,40.707205,-74.005951
469,42429354,40.707855,-74.0068357
470,42429373,40.735313,-73.994118
471,42429374,40.736668,-73.997341
472,42429375,40.7378614,-74.0001742
473,42429378,40.7387436,-74.0024001
474,42429388,40.7390674,-74.0030522
475,42429390,40.739418,-74.003865
476,42429394,40.7400297,-74.0053043
477,42429412,40.7409399,-74.0074994
478,42429431,40.7414704,-74.00874
479,42429452,40.8429382,-73.9346816
480,42429457,40.84355,-73.936126
481,42429466,40.844137,-73.937518
482,42429474,40.8446487,-73.9387288
483,42429479,40.846231,-73.94261
484,42429504,40.705313,-74.009016
485,42429507,40.7055418,-74.0090528
486,42429521,40.7064989,-74.0167436
487,42429530,40.810856,-73.939018
488,42429532,40.8121691,-73.9421726
489,42429536,40.8134246,-73.9451819
490,42429538,40.81458,-73.947947
491,42429541,40.8193827,-73.9593299
492,42429552,40.803228,-73.944597
493,42429557,40.7985787,-73.9731567
494,42429562,40.7138056,-74.0088463
495,42429563,40.714383,-74.010128
496,42429565,40.714904,-74.0113427
497,42429570,40.7152226,-74.0132124
498,42429577,40.7154353,-74.0144853
499,42429595,40.7155725,-74.0155746
500,42429630,40.7158285,-74.0153819
501,42429633,40.716328,-74.0164693
502,42429636,40.7142842,-73.9939481
503,42429637,40.715355,-73.9934
504,42429641,40.7164855,-73.9928237
505,42429643,40.717668,-73.9922172
506,42429644,40.7185836,-73.9917491
507,42429645,40.7195624,-73.9912489
508,42429646,40.7207678,-73.9906322
509,42429647,40.7219247,-73.9900405
510,42429657,40.7385065,-73.9917962
511,42429659,40.73986,-73.995018
512,42429661,40.741056,-73.997862
513,42429662,40.7422581,-74.0006951
514,42429663,40.7434761,-74.0035806
515,42429664,40.744646,-74.006385
516,42429666,40.7453865,-74.0081247
517,42429680,40.771147,-73.967994
518,42429682,40.7704757,-73.9663887
519,42429685,40.7697532,-73.9646539
520,42429688,40.7691229,-73.9631538
521,42429690,40.7684519,-73.9615495
522,42429693,40.7675129,-73.9593042
523,42429694,40.766522,-73.9569348
524,42429700,40.7317982,-74.0011515
525,42429701,40.7311376,-74.0029381
526,42429718,40.8113269,-73.9640143
527,42429727,40.8045555,-73.947737
528,42429735,40.806709,-73.952857
529,42429741,40.806981,-73.9535
530,42429744,40.8075923,-73.9549589
531,42429747,40.808177,-73.9563487
532,42429752,40.7203456,-73.9941173
533,42429754,40.7199073,-73.9929178
534,42429756,40.7198216,-73.9921032
535,42429762,40.7191047,-73.9902756
536,42429766,40.7191021,-73.989732
537,42429769,40.718874,-73.9889804
538,42429773,40.7186264,-73.9881645
539,42429782,40.7183868,-73.9873747
540,42429806,40.7174273,-73.9839992
541,42429809,40.716976,-73.982289
542,42429811,40.716718,-73.981438
543,42429812,40.716454,-73.9805736
544,42429814,40.715957,-73.9789246
545,42429819,40.7156979,-73.9780769
546,42429825,40.810992,-73.954288
547,42429827,40.811725,-73.954835
548,42429829,40.7163029,-74.0061645
