src,dst,osm_src,osm_dst,length,highway,maxspeed,lanes,oneway,speed_kph,free_flow_time_s,capacity_vph
56,3277,42422283,278609934,15.531182321826895,primary,20.0,4,False,20,2.7956128179288413,7200
56,4127,42422283,4158673495,158.85936957954533,secondary,20.0,3,False,20,28.59468652431816,5400
56,4263,42422283,5378284711,105.23531166183136,secondary,20.0,1,True,20,18.942356099129647,1800
57,3126,42422399,42458435,1005.0822702134026,motorway,50.0,3,True,50,72.36592345536498,5400
58,3320,42422449,371225132,260.6444974549891,motorway_link,,2,True,30,31.27733969459869,3600
59,3119,42422509,42457925,109.06921009062376,primary,25.0,2,True,25,15.705966253049821,3600
60,4455,42422592,7912855687,18.78104166605461,secondary,25.0,3,False,25,2.7044699999118635,5400
60,300,42422592,42428072,88.01999473060185,secondary,,2,False,50,6.337439620603333,3600
60,12,42422592,42421778,87.48022596426914,secondary,,1,False,50,6.298576269427378,1800
60,790,42422592,42431019,142.72236113934827,secondary,25.0,4,False,25,20.55202000406615,7200
61,2991,42422899,42454010,77.79712268057604,primary,25.0,3,True,25,11.20278566600295,5400
61,2799,42422899,42449689,146.94027934117088,secondary,25.0,3,True,25,21.159400225128607,5400
62,3011,42423020,42454495,61.99873761285425,secondary,25.0,2,True,25,8.927818216251012,3600
62,1270,42423020,42434965,79.47673942621402,primary,25.0,5,True,25,11.44465047737482,9000
62,4572,42423020,11942111840,20.603298934633948,motorway_link,,4,True,30,2.4723958721560737,7200
63,2856,42423039,42450820,101.15671900167465,motorway,40.0,4,True,40,9.104104710150718,7200
64,3006,42423051,42454391,29.703389990132415,primary,25.0,2,True,25,4.277288158579068,3600
64,3295,42423051,370894980,274.35676032439886,motorway_link,40.0,1,True,40,24.692108429195898,1800
65,4455,42423070,7912855687,275.9649489119481,motorway_link,,1,True,30,33.11579386943377,1800
65,57,42423070,42422399,544.5582799227994,motorway,50.0,3,True,50,39.20819615444156,5400
66,2580,42423101,42446331,139.50278262705504,residential,,1,True,30,16.740333915246605,1800
66,1574,42423101,42436806,84.37955172018268,secondary,,4,False,50,6.075327723853152,7200
66,2186,42423101,42442723,86.00793858643911,secondary,,4,False,50,6.192571578223616,7200
67,3576,42423116,595481001,44.36229826353372,secondary,,1,False,50,3.1940854749744276,1800
67,2187,42423116,42442728,77.96308031209274,secondary,,4,False,50,5.613341782470678,7200
68,70,42423170,42423203,68.40233029829383,motorway_link,,2,True,30,8.20827963579526,3600
68,69,42423170,42423189,90.93144613812483,motorway_link,,3,True,30,10.911773536574978,5400
69,1176,42423189,42434134,14.631425507657344,residential,,1,True,30,1.7557710609188812,1800
69,137,42423189,42426135,82.45975387441801,motorway_link,30.0,1,True,30,9.89517046493016,1800
70,53,42423203,42422168,76.46992215248463,motorway_link,,1,True,30,9.176390658298155,1800
70,3322,42423203,371239962,195.00079796072208,primary,,1,False,60,11.700047877643325,1800
70,2268,42423203,42443116,16.049559171581116,primary,,1,False,60,0.9629735502948669,1800
71,4522,42423295,9906966855,21.108476842958655,primary,25.0,1,True,25,3.0396206653860465,1800
71,1702,42423295,42437786,176.2230456786461,primary,25.0,2,False,25,25.376118577725038,3600
72,3290,42423296,370888100,277.34392815977816,motorway,40.0,3,True,40,24.960953534380035,5400
